알라딘 전분야 카테고리 (2021.09.27),,,,,,,,,
"카테고리는 거의 변경되지않습니다만, 경우에 따라 새 카테고리가 추가될 수 있습니다. 따라서 현재 카테고리 체계로 개발이 된 서비스에 영향을 미치지는 않습니다.",,,,,,,,,
CID,카테고리명,몰,1Depth,2Depth,3Depth,4Depth,5Depth,,
112848,별VOCA(중등),국내도서,중학교참고서,중학교 출판사별,좋은책신사고,별VOCA(중등),,,
106536,리딩익스텐션(독해),국내도서,중학교참고서,중학교 출판사별,좋은책신사고,리딩익스텐션(독해),,,
154951,쎈연산(중등),국내도서,중학교참고서,중학교 출판사별,좋은책신사고,쎈연산(중등),,,
76903,쎈수학(중등),국내도서,중학교참고서,중학교 출판사별,좋은책신사고,쎈수학(중등),,,
76904,우공비(중등),국내도서,중학교참고서,중학교 출판사별,좋은책신사고,우공비(중등),,,
76905,이그잼(문법/듣기),국내도서,중학교참고서,중학교 출판사별,좋은책신사고,이그잼(문법/듣기),,,
76906,우공비Q,국내도서,중학교참고서,중학교 출판사별,좋은책신사고,우공비Q,,,
76908,진짜영문법,국내도서,중학교참고서,중학교 출판사별,좋은책신사고,진짜영문법,,,
76909,일품수학(중등),국내도서,중학교참고서,중학교 출판사별,좋은책신사고,일품수학(중등),,,
164233,우공비 중학 국어,국내도서,중학교참고서,중학교 출판사별,좋은책신사고,우공비 중학 국어,,,
161588,초빈출,국내도서,중학교참고서,중학교 출판사별,좋은책신사고,초빈출,,,
121696,리딩와이즈(독해),국내도서,중학교참고서,중학교 출판사별,좋은책신사고,와이즈 Wise,리딩와이즈(독해),,
121635,라이팅와이즈(문법),국내도서,중학교참고서,중학교 출판사별,좋은책신사고,와이즈 Wise,라이팅와이즈(문법),,
106537,그래머와이즈(문법),국내도서,중학교참고서,중학교 출판사별,좋은책신사고,와이즈 Wise,그래머와이즈(문법),,
76755,좋은책신사고,국내도서,중학교참고서,중학교 출판사별,좋은책신사고,,,,
76746,지학사,국내도서,중학교참고서,중학교 출판사별,지학사,,,,
148657,특강,국내도서,중학교참고서,중학교 출판사별,지학사,특강,,,
148658,BEYOND,국내도서,중학교참고서,중학교 출판사별,지학사,BEYOND,,,
148659,개념있는,국내도서,중학교참고서,중학교 출판사별,지학사,개념있는,,,
148660,개념풀특강,국내도서,중학교참고서,중학교 출판사별,지학사,개념풀특강,,,
149924,풍산자 테스트북,국내도서,중학교참고서,중학교 출판사별,지학사,풍산자 테스트북,,,
149925,풍산자 반복수학,국내도서,중학교참고서,중학교 출판사별,지학사,풍산자 반복수학,,,
149926,풍산자 개념완성,국내도서,중학교참고서,중학교 출판사별,지학사,풍산자 개념완성,,,
149927,한권뚝딱,국내도서,중학교참고서,중학교 출판사별,지학사,한권뚝딱,,,
76948,평가문제집,국내도서,중학교참고서,중학교 출판사별,지학사,평가문제집,,,
76950,자습서,국내도서,중학교참고서,중학교 출판사별,지학사,자습서,,,
76952,독서평설,국내도서,중학교참고서,중학교 출판사별,지학사,독서평설,,,
76955,The Real English,국내도서,중학교참고서,중학교 출판사별,지학사,The Real English,,,
76956,풍산자 필수유형,국내도서,중학교참고서,중학교 출판사별,지학사,풍산자 필수유형,,,
168963,비문학 독해 연습,국내도서,중학교참고서,중학교 출판사별,지학사,비문학 독해 연습,,,
122602,블랙라벨(중등),국내도서,중학교참고서,중학교 출판사별,진학사(블랙박스),블랙라벨(중등),,,
147636,그림어원(중등),국내도서,중학교참고서,중학교 출판사별,진학사(블랙박스),그림어원(중등),,,
122601,진학사(블랙박스),국내도서,중학교참고서,중학교 출판사별,진학사(블랙박스),,,,
76767,창비교육,국내도서,중학교참고서,중학교 출판사별,창비교육,,,,
108773,종합문제집(중등),국내도서,중학교참고서,중학교 출판사별,창비교육,종합문제집(중등),,,
108774,자습서(중등),국내도서,중학교참고서,중학교 출판사별,창비교육,자습서(중등),,,
108775,내신문제집(중등),국내도서,중학교참고서,중학교 출판사별,창비교육,내신문제집(중등),,,
177561,개념 해결의법칙,국내도서,중학교참고서,중학교 출판사별,천재교육,해결의법칙(중등),개념 해결의법칙,,
177562,유형 해결의법칙,국내도서,중학교참고서,중학교 출판사별,천재교육,해결의법칙(중등),유형 해결의법칙,,
185822,바로푸는문법,국내도서,중학교참고서,중학교 출판사별,천재교육,바로 시리즈,바로푸는문법,,
173372,바로Listening,국내도서,중학교참고서,중학교 출판사별,천재교육,바로 시리즈,바로Listening,,
173373,바로VOCA(중등),국내도서,중학교참고서,중학교 출판사별,천재교육,바로 시리즈,바로VOCA(중등),,
173375,바로배경지식독해,국내도서,중학교참고서,중학교 출판사별,천재교육,바로 시리즈,바로배경지식독해,,
164240,바로쓰는문법,국내도서,중학교참고서,중학교 출판사별,천재교육,바로 시리즈,바로쓰는문법,,
173348,바로구문독해,국내도서,중학교참고서,중학교 출판사별,천재교육,바로 시리즈,바로구문독해,,
178106,하루국어,국내도서,중학교참고서,중학교 출판사별,천재교육,시작은하루(중등),하루국어,,
178087,하루영어,국내도서,중학교참고서,중학교 출판사별,천재교육,시작은하루(중등),하루영어,,
182445,하루사회.역사,국내도서,중학교참고서,중학교 출판사별,천재교육,시작은하루(중등),하루사회.역사,,
181507,하루과학,국내도서,중학교참고서,중학교 출판사별,천재교육,시작은하루(중등),하루과학,,
178687,하루수학,국내도서,중학교참고서,중학교 출판사별,천재교육,시작은하루(중등),하루수학,,
124982,열공 수학 기출,국내도서,중학교참고서,중학교 출판사별,천재교육,열공 수학 기출,,,
140591,빅터연산(중등),국내도서,중학교참고서,중학교 출판사별,천재교육,빅터연산(중등),,,
121688,G코치,국내도서,중학교참고서,중학교 출판사별,천재교육,G코치,,,
77005,체크체크,국내도서,중학교참고서,중학교 출판사별,천재교육,체크체크,,,
77006,최고수준 수학,국내도서,중학교참고서,중학교 출판사별,천재교육,최고수준 수학,,,
77009,해법신입생,국내도서,중학교참고서,중학교 출판사별,천재교육,해법신입생,,,
77011,셀파(중등),국내도서,중학교참고서,중학교 출판사별,천재교육,셀파(중등),,,
135302,최강TOT수학(중등),국내도서,중학교참고서,중학교 출판사별,천재교육,최강TOT수학(중등),,,
181915,시작은하루(중등),국내도서,중학교참고서,중학교 출판사별,천재교육,시작은하루(중등),,,
185821,바로 시리즈,국내도서,중학교참고서,중학교 출판사별,천재교육,바로 시리즈,,,
182479,7일 끝(중등),국내도서,중학교참고서,중학교 출판사별,천재교육,7일 끝(중등),,,
134684,수학의힘(중등),국내도서,중학교참고서,중학교 출판사별,천재교육,수학의힘(중등),,,
152452,ESC 과학,국내도서,중학교참고서,중학교 출판사별,천재교육,ESC 과학,,,
174756,체크체크 N제,국내도서,중학교참고서,중학교 출판사별,천재교육,체크체크 N제,,,
77003,Hello 그래머,국내도서,중학교참고서,중학교 출판사별,천재교육,Hello 그래머,,,
164235,올백 수학 기출,국내도서,중학교참고서,중학교 출판사별,천재교육,올백 수학 기출,,,
164236,짤강수학(중등),국내도서,중학교참고서,중학교 출판사별,천재교육,짤강수학(중등),,,
164237,다품(중등),국내도서,중학교참고서,중학교 출판사별,천재교육,다품(중등),,,
164239,더블클릭 연산,국내도서,중학교참고서,중학교 출판사별,천재교육,더블클릭 연산,,,
164242,MY VOCA 1800,국내도서,중학교참고서,중학교 출판사별,천재교육,MY VOCA 1800,,,
134528,해결의법칙(중등),국내도서,중학교참고서,중학교 출판사별,천재교육,해결의법칙(중등),,,
164251,DNA 국어,국내도서,중학교참고서,중학교 출판사별,천재교육,DNA 국어,,,
76739,천재교육,국내도서,중학교참고서,중학교 출판사별,천재교육,,,,
76764,키출판사,국내도서,중학교참고서,중학교 출판사별,키출판사,,,,
160086,문법이 내신이다,국내도서,중학교참고서,중학교 출판사별,키출판사,문법이 내신이다,,,
160087,구문이 독해다(중등),국내도서,중학교참고서,중학교 출판사별,키출판사,구문이 독해다(중등),,,
160089,절대로 영문법,국내도서,중학교참고서,중학교 출판사별,키출판사,절대로 영문법,,,
160090,Englishbus 종합독해,국내도서,중학교참고서,중학교 출판사별,키출판사,Englishbus 종합독해,,,
160091,매3 수학(중등),국내도서,중학교참고서,중학교 출판사별,키출판사,매3 수학(중등),,,
136725,단어가 읽기다(중등),국내도서,중학교참고서,중학교 출판사별,키출판사,단어가 읽기다(중등),,,
136726,문법이 쓰기다(중등),국내도서,중학교참고서,중학교 출판사별,키출판사,문법이 쓰기다(중등),,,
172578,문법이 쓰기다 서술형,국내도서,중학교참고서,중학교 출판사별,키출판사,문법이 쓰기다 서술형,,,
172704,고공행진,국내도서,중학교참고서,중학교 출판사별,키출판사,고공행진,,,
121133,월개수(중등),국내도서,중학교참고서,중학교 출판사별,NE능률,월개수(중등),,,
121704,수학의고수,국내도서,중학교참고서,중학교 출판사별,NE능률,수학의고수,,,
158425,정말기특한,국내도서,중학교참고서,중학교 출판사별,NE능률,정말기특한,,,
158426,고득점 독해,국내도서,중학교참고서,중학교 출판사별,NE능률,고득점 독해,,,
158427,쓰기로마스터,국내도서,중학교참고서,중학교 출판사별,NE능률,쓰기로마스터,,,
158428,리딩인사이드,국내도서,중학교참고서,중학교 출판사별,NE능률,리딩인사이드,,,
158429,원더영문법,국내도서,중학교참고서,중학교 출판사별,NE능률,원더영문법,,,
158430,중학문법총정리,국내도서,중학교참고서,중학교 출판사별,NE능률,중학문법총정리,,,
174201,유형더블수학,국내도서,중학교참고서,중학교 출판사별,NE능률,유형더블수학,,,
108693,자습서/평가문제집,국내도서,중학교참고서,중학교 출판사별,NE능률,자습서/평가문제집,,,
108687,문제로마스터,국내도서,중학교참고서,중학교 출판사별,NE능률,문제로마스터,,,
76974,주니어리딩튜터,국내도서,중학교참고서,중학교 출판사별,NE능률,주니어리딩튜터,,,
76975,주니어리스닝튜터,국내도서,중학교참고서,중학교 출판사별,NE능률,주니어리스닝튜터,,,
76976,1316팬클럽,국내도서,중학교참고서,중학교 출판사별,NE능률,1316팬클럽,,,
76977,주니어능률보카,국내도서,중학교참고서,중학교 출판사별,NE능률,주니어능률보카,,,
76978,능률중학영어,국내도서,중학교참고서,중학교 출판사별,NE능률,능률중학영어,,,
76981,그래머존,국내도서,중학교참고서,중학교 출판사별,NE능률,그래머존,,,
76984,능률영어듣기(중학),국내도서,중학교참고서,중학교 출판사별,NE능률,능률영어듣기(중학),,,
76985,그래머인사이드,국내도서,중학교참고서,중학교 출판사별,NE능률,그래머인사이드,,,
76986,주니어리딩엑스퍼트,국내도서,중학교참고서,중학교 출판사별,NE능률,주니어리딩엑스퍼트,,,
76987,주니어리스닝엑스퍼트,국내도서,중학교참고서,중학교 출판사별,NE능률,주니어리스닝엑스퍼트,,,
158431,열중16강,국내도서,중학교참고서,중학교 출판사별,NE능률,열중16강,,,
158432,라이팅빌더,국내도서,중학교참고서,중학교 출판사별,NE능률,라이팅빌더,,,
158433,리딩포워드,국내도서,중학교참고서,중학교 출판사별,NE능률,리딩포워드,,,
108696,1316문법,국내도서,중학교참고서,중학교 출판사별,NE능률,1316팬클럽,1316문법,,
108697,1316듣기,국내도서,중학교참고서,중학교 출판사별,NE능률,1316팬클럽,1316듣기,,
108694,1316독해,국내도서,중학교참고서,중학교 출판사별,NE능률,1316팬클럽,1316독해,,
